merchant_id,merchant_name,mcc,mcc_description,city,state,onboarding_date,merchant_age_days,risk_tier,avg_ticket_size,settlement_cycle,channel,is_active
MERCH000183,Rohan & Co,5999,Miscellaneous Retail,Panaji,GA,2025-01-21,587,MEDIUM,1020.56,T+1,QR_INSTORE,Y
MERCH000184,Anand Ventures,5541,Service Stations (Fuel),Chandigarh,CH,2025-05-03,485,LOW,929.65,T+1,ONLINE_CHECKOUT,Y
MERCH000185,Vertex Services,5411,Grocery Stores / Supermarkets,Chandigarh,CH,2022-03-07,1638,LOW,660.36,T+2,ONLINE_CHECKOUT,Y
MERCH000186,Vertex Traders,7011,Hotels / Lodging,Hyderabad,TG,2020-12-27,2073,MEDIUM,8448.88,T+1,ONLINE_CHECKOUT,Y
MERCH000187,Anand Ventures,5541,Service Stations (Fuel),Kochi,KL,2025-01-06,602,LOW,1937.01,T+1,QR_INSTORE,Y
MERCH000188,Shree Ventures,5411,Grocery Stores / Supermarkets,Nagpur,MH,2023-07-30,1128,LOW,539.61,T+1,QR_INSTORE,Y
MERCH000189,Kalpana Services,7011,Hotels / Lodging,Mumbai,MH,2022-03-22,1623,MEDIUM,6049.97,T+1,POS_CARD,Y
MERCH000190,Sagar Stores,5732,Electronics Stores,Kolkata,WB,2024-11-20,649,MEDIUM,17504.69,T+2,QR_INSTORE,Y
MERCH000191,Rohan Mart,5651,Family Clothing Stores,Guwahati,AS,2020-11-24,2106,MEDIUM,2262.52,T+1,ONLINE_CHECKOUT,Y
MERCH000192,Metro Retail,5999,Miscellaneous Retail,Panaji,GA,2025-01-16,592,MEDIUM,1017.46,T+1,POS_CARD,Y
MERCH000193,Vertex Ventures,6051,Quasi-Cash / Wallet Load,Delhi,DL,2026-02-11,201,HIGH,3453.89,T+1,QR_INSTORE,Y
MERCH000194,Nimbus Enterprises,5411,Grocery Stores / Supermarkets,Lucknow,UP,2022-06-18,1535,LOW,570.04,T+1,POS_CARD,Y
MERCH000195,Rohan Hub,7995,Betting / Gaming,Guwahati,AS,2023-04-08,1241,HIGH,3586.12,T+2,ONLINE_CHECKOUT,Y
MERCH000196,Zenith Retail,5999,Miscellaneous Retail,Kolkata,WB,2024-12-13,626,MEDIUM,1241.69,T+1,POS_CARD,Y
MERCH000197,Sagar Enterprises,7011,Hotels / Lodging,Kochi,KL,2025-07-04,423,MEDIUM,9575.77,T+2,QR_INSTORE,Y
MERCH000198,Zenith Solutions,4121,Taxicabs / Ride Hailing,Chennai,TN,2024-09-15,715,LOW,263.82,T+2,POS_CARD,Y
MERCH000199,Nova Mart,5999,Miscellaneous Retail,Nagpur,MH,2022-04-22,1592,MEDIUM,1046.26,T+1,QR_INSTORE,Y
MERCH000200,Aster Traders,4722,Travel Agencies,Jaipur,RJ,2025-05-13,475,HIGH,25113.57,T+1,ONLINE_CHECKOUT,Y
MERCH000201,Anand Mart,5999,Miscellaneous Retail,Delhi,DL,2020-09-02,2189,MEDIUM,1088.32,T+1,QR_INSTORE,Y
MERCH000202,Metro Retail,7995,Betting / Gaming,Ahmedabad,GJ,2023-04-24,1225,HIGH,2413.12,T+1,QR_INSTORE,Y
MERCH000203,Metro Solutions,5999,Miscellaneous Retail,Kolkata,WB,2023-02-20,1288,MEDIUM,1128.88,T+1,POS_CARD,Y
MERCH000204,Prime Supply,4121,Taxicabs / Ride Hailing,Ahmedabad,GJ,2022-05-15,1569,LOW,251.45,T+1,ONLINE_CHECKOUT,N
MERCH000205,Bharat Ventures,5912,Drug Stores / Pharmacies,Kochi,KL,2021-11-12,1753,LOW,345.5,T+1,QR_INSTORE,Y
MERCH000206,Nimbus Depot,4900,Utilities - Electric/Gas/Water,Kochi,KL,2025-10-26,309,LOW,1867.52,T+2,QR_INSTORE,Y
MERCH000207,Zenith Stores,5814,Fast Food Restaurants,Mumbai,MH,2026-05-05,118,LOW,168.04,T+2,QR_INSTORE,Y
MERCH000208,Krishna Solutions,5999,Miscellaneous Retail,Chandigarh,CH,2026-03-09,175,MEDIUM,1211.05,T+1,QR_INSTORE,Y
MERCH000209,Nimbus Solutions,5732,Electronics Stores,Guwahati,AS,2021-09-03,1823,MEDIUM,9908.88,T+1,QR_INSTORE,Y
MERCH000210,Nimbus Enterprises,4900,Utilities - Electric/Gas/Water,Pune,MH,2023-09-19,1077,HIGH,1944.37,T+1,QR_INSTORE,Y
MERCH000211,Shree Depot,5541,Service Stations (Fuel),Nagpur,MH,2024-10-30,670,MEDIUM,1497.79,T+2,ONLINE_CHECKOUT,Y
MERCH000212,Metro Solutions,5732,Electronics Stores,Bengaluru,KA,2024-04-20,863,MEDIUM,17504.88,T+1,POS_CARD,Y
MERCH000213,Sagar Depot,5814,Fast Food Restaurants,Chennai,TN,2024-09-17,713,LOW,356.46,T+1,QR_INSTORE,Y
MERCH000214,Vertex Stores,6051,Quasi-Cash / Wallet Load,Pune,MH,2020-10-21,2140,HIGH,3215.15,T+2,ONLINE_CHECKOUT,Y
MERCH000215,Prime Stores,7011,Hotels / Lodging,Mumbai,MH,2023-09-28,1068,MEDIUM,6855.05,T+2,POS_CARD,Y
MERCH000216,Kalpana Mart,5651,Family Clothing Stores,Ahmedabad,GJ,2023-08-20,1107,MEDIUM,1933.91,T+1,ONLINE_CHECKOUT,Y
MERCH000217,Nimbus Services,5967,Direct Marketing - Inbound,Mumbai,MH,2024-02-16,927,HIGH,1705.74,T+1,QR_INSTORE,Y
MERCH000218,Anand Stores,4722,Travel Agencies,Ahmedabad,GJ,2026-01-01,242,HIGH,28544.1,T+0,QR_INSTORE,Y
MERCH000219,Vertex Stores,5651,Family Clothing Stores,Chennai,TN,2023-08-22,1105,MEDIUM,1514.98,T+2,ONLINE_CHECKOUT,Y
MERCH000220,Lakshmi Depot,4900,Utilities - Electric/Gas/Water,Kolkata,WB,2021-04-27,1952,LOW,1450.72,T+2,ONLINE_CHECKOUT,Y
MERCH000221,Kalpana Solutions,5541,Service Stations (Fuel),Mumbai,MH,2025-10-08,327,LOW,1318.46,T+1,POS_CARD,Y
MERCH000222,Metro Services,5411,Grocery Stores / Supermarkets,Mumbai,MH,2025-01-19,589,LOW,611.96,T+1,QR_INSTORE,Y
MERCH000223,Rohan Services,5814,Fast Food Restaurants,Bengaluru,KA,2020-11-13,2117,LOW,263.61,T+1,POS_CARD,Y
MERCH000224,Bharat Services,5814,Fast Food Restaurants,Hyderabad,TG,2026-08-09,22,MEDIUM,313.16,T+1,ONLINE_CHECKOUT,N
MERCH000225,Nova Ventures,4900,Utilities - Electric/Gas/Water,Lucknow,UP,2025-09-06,359,LOW,1354.78,T+1,QR_INSTORE,Y
MERCH000226,Nova Depot,4722,Travel Agencies,Pune,MH,2023-10-07,1059,HIGH,27660.27,T+1,QR_INSTORE,Y
MERCH000227,Rohan & Co,4722,Travel Agencies,Pune,MH,2025-06-14,443,HIGH,30668.15,T+1,ONLINE_CHECKOUT,Y
MERCH000228,Krishna Hub,5814,Fast Food Restaurants,Hyderabad,TG,2024-02-24,919,LOW,215.01,T+1,QR_INSTORE,Y
MERCH000229,Metro Solutions,5732,Electronics Stores,Hyderabad,TG,2020-11-02,2128,MEDIUM,14987.37,T+2,ONLINE_CHECKOUT,Y
MERCH000230,Prime Retail,5411,Grocery Stores / Supermarkets,Indore,MP,2025-05-14,474,LOW,765.13,T+1,ONLINE_CHECKOUT,Y
MERCH000231,Shree Retail,4900,Utilities - Electric/Gas/Water,Panaji,GA,2022-03-06,1639,LOW,1956.47,T+1,QR_INSTORE,Y
MERCH000232,Nimbus Ventures,5732,Electronics Stores,Delhi,DL,2022-07-10,1513,MEDIUM,12724.76,T+1,ONLINE_CHECKOUT,Y
MERCH000233,Zenith Mart,4900,Utilities - Electric/Gas/Water,Hyderabad,TG,2025-07-06,421,LOW,1835.94,T+1,QR_INSTORE,Y
MERCH000234,Urban Traders,5999,Miscellaneous Retail,Chandigarh,CH,2022-11-07,1393,MEDIUM,926.63,T+2,POS_CARD,Y
MERCH000235,Nova Enterprises,5967,Direct Marketing - Inbound,Panaji,GA,2025-06-25,432,HIGH,1309.11,T+2,ONLINE_CHECKOUT,Y
MERCH000236,Aster & Co,5732,Electronics Stores,Indore,MP,2022-10-15,1416,MEDIUM,9531.76,T+1,QR_INSTORE,Y
MERCH000237,Anand Depot,5411,Grocery Stores / Supermarkets,Chennai,TN,2021-11-19,1746,LOW,1255.66,T+1,QR_INSTORE,Y
MERCH000238,Nova Retail,5411,Grocery Stores / Supermarkets,Chennai,TN,2021-02-17,2021,LOW,703.66,T+0,POS_CARD,Y
MERCH000239,Rohan Mart,4900,Utilities - Electric/Gas/Water,Indore,MP,2025-10-10,325,LOW,2362.38,T+1,POS_CARD,Y
MERCH000240,Anand Mart,5541,Service Stations (Fuel),Kochi,KL,2026-05-05,118,LOW,2041.73,T+1,QR_INSTORE,Y
MERCH000241,Lakshmi Traders,4900,Utilities - Electric/Gas/Water,Chandigarh,CH,2021-10-30,1766,LOW,1579.59,T+1,POS_CARD,Y
MERCH000242,Nova Hub,4900,Utilities - Electric/Gas/Water,Panaji,GA,2026-02-06,206,LOW,2167.84,T+1,QR_INSTORE,Y
MERCH000243,Anand Traders,5814,Fast Food Restaurants,Chandigarh,CH,2023-07-14,1144,LOW,225.04,T+1,QR_INSTORE,Y
MERCH000244,Vertex Traders,5541,Service Stations (Fuel),Kochi,KL,2024-12-24,615,LOW,1020.53,T+1,ONLINE_CHECKOUT,Y
MERCH000245,Nova Hub,7995,Betting / Gaming,Pune,MH,2023-10-12,1054,HIGH,4153.06,T+1,POS_CARD,Y
MERCH000246,Kalpana Supply,5541,Service Stations (Fuel),Pune,MH,2020-09-13,2178,LOW,1934.34,T+2,POS_CARD,Y
MERCH000247,Vertex Stores,5814,Fast Food Restaurants,Ahmedabad,GJ,2024-04-03,880,LOW,200.69,T+1,QR_INSTORE,Y
MERCH000248,Aster Traders,5732,Electronics Stores,Bengaluru,KA,2021-09-29,1797,LOW,16644.99,T+1,POS_CARD,Y
MERCH000249,Sagar Solutions,5651,Family Clothing Stores,Indore,MP,2025-09-13,352,MEDIUM,2268.71,T+0,QR_INSTORE,Y
MERCH000250,Bharat & Co,4900,Utilities - Electric/Gas/Water,Panaji,GA,2024-02-22,921,LOW,2016.08,T+1,ONLINE_CHECKOUT,Y
MERCH000251,Krishna Hub,6051,Quasi-Cash / Wallet Load,Kolkata,WB,2025-01-27,581,HIGH,6380.62,T+1,ONLINE_CHECKOUT,Y
MERCH000252,Sagar Mart,5814,Fast Food Restaurants,Guwahati,AS,2024-04-20,863,LOW,308.85,T+1,ONLINE_CHECKOUT,Y
MERCH000253,Nimbus Ventures,6051,Quasi-Cash / Wallet Load,Ahmedabad,GJ,2023-12-02,1003,HIGH,3466.74,T+2,POS_CARD,Y
MERCH000254,Metro Ventures,4900,Utilities - Electric/Gas/Water,Guwahati,AS,2025-11-26,278,LOW,1811.73,T+1,ONLINE_CHECKOUT,Y
MERCH000255,Nova Supply,5411,Grocery Stores / Supermarkets,Chandigarh,CH,2022-06-12,1541,LOW,716.43,T+1,ONLINE_CHECKOUT,Y
MERCH000256,Krishna Depot,5732,Electronics Stores,Guwahati,AS,2024-07-23,769,MEDIUM,8200.55,T+2,QR_INSTORE,Y
MERCH000257,Sagar Enterprises,7011,Hotels / Lodging,Hyderabad,TG,2023-01-03,1336,MEDIUM,5375.91,T+1,ONLINE_CHECKOUT,Y
MERCH000258,Bharat Ventures,5814,Fast Food Restaurants,Bengaluru,KA,2021-07-29,1859,LOW,334.0,T+1,QR_INSTORE,Y
MERCH000259,Krishna Ventures,5541,Service Stations (Fuel),Panaji,GA,2024-02-29,914,LOW,1464.16,T+2,QR_INSTORE,Y
MERCH000260,Vertex & Co,5732,Electronics Stores,Mumbai,MH,2024-06-26,796,MEDIUM,8785.46,T+1,ONLINE_CHECKOUT,Y
MERCH000261,Lakshmi Enterprises,4900,Utilities - Electric/Gas/Water,Kolkata,WB,2021-08-22,1835,LOW,1592.84,T+1,ONLINE_CHECKOUT,N
MERCH000262,Lakshmi Ventures,5967,Direct Marketing - Inbound,Ahmedabad,GJ,2025-08-21,375,HIGH,2352.5,T+1,QR_INSTORE,Y
MERCH000263,Anand Supply,5814,Fast Food Restaurants,Panaji,GA,2022-04-06,1608,LOW,365.99,T+1,POS_CARD,Y
MERCH000264,Vertex Enterprises,5541,Service Stations (Fuel),Nagpur,MH,2021-03-12,1998,LOW,1154.22,T+1,QR_INSTORE,N
MERCH000265,Zenith Traders,4121,Taxicabs / Ride Hailing,Indore,MP,2025-07-13,414,LOW,323.82,T+2,POS_CARD,Y
MERCH000266,Lakshmi Retail,5999,Miscellaneous Retail,Indore,MP,2022-11-22,1378,MEDIUM,1337.31,T+1,QR_INSTORE,Y
MERCH000267,Nova Depot,5999,Miscellaneous Retail,Hyderabad,TG,2026-03-16,168,MEDIUM,677.82,T+1,ONLINE_CHECKOUT,Y
MERCH000268,Kalpana Ventures,5541,Service Stations (Fuel),Chennai,TN,2023-11-30,1005,LOW,1239.07,T+1,QR_INSTORE,Y
MERCH000269,Lakshmi Ventures,5814,Fast Food Restaurants,Delhi,DL,2024-06-11,811,LOW,325.1,T+0,QR_INSTORE,Y
MERCH000270,Sagar Services,5651,Family Clothing Stores,Kochi,KL,2021-08-20,1837,MEDIUM,1518.46,T+1,ONLINE_CHECKOUT,Y
MERCH000271,Zenith Retail,5411,Grocery Stores / Supermarkets,Delhi,DL,2025-05-04,484,LOW,980.63,T+1,QR_INSTORE,Y
MERCH000272,Krishna Stores,5814,Fast Food Restaurants,Kolkata,WB,2022-06-04,1549,LOW,354.15,T+1,POS_CARD,Y
MERCH000273,Rohan Enterprises,4722,Travel Agencies,Guwahati,AS,2023-11-12,1023,HIGH,32115.14,T+1,QR_INSTORE,Y
MERCH000274,Anand Stores,5411,Grocery Stores / Supermarkets,Kochi,KL,2025-03-13,536,LOW,1239.43,T+2,QR_INSTORE,Y
MERCH000275,Kalpana Hub,7011,Hotels / Lodging,Kochi,KL,2023-08-17,1110,MEDIUM,6223.7,T+0,QR_INSTORE,Y
MERCH000276,Sagar Hub,5814,Fast Food Restaurants,Kolkata,WB,2026-05-16,107,LOW,196.74,T+1,ONLINE_CHECKOUT,Y
MERCH000277,Krishna Traders,5541,Service Stations (Fuel),Chennai,TN,2025-08-29,367,MEDIUM,1351.08,T+1,QR_INSTORE,Y
MERCH000278,Krishna Solutions,5411,Grocery Stores / Supermarkets,Jaipur,RJ,2025-10-09,326,LOW,709.97,T+1,ONLINE_CHECKOUT,Y
MERCH000279,Rohan Hub,5814,Fast Food Restaurants,Mumbai,MH,2022-10-01,1430,LOW,320.42,T+1,QR_INSTORE,Y
MERCH000280,Nova Solutions,5541,Service Stations (Fuel),Hyderabad,TG,2022-03-17,1628,LOW,1059.29,T+2,ONLINE_CHECKOUT,Y
MERCH000281,Prime Depot,5411,Grocery Stores / Supermarkets,Lucknow,UP,2022-12-23,1347,LOW,1023.94,T+1,QR_INSTORE,Y
MERCH000282,Aster Supply,7011,Hotels / Lodging,Chennai,TN,2020-09-10,2181,MEDIUM,3944.07,T+1,QR_INSTORE,Y
MERCH000283,Sagar Depot,5999,Miscellaneous Retail,Indore,MP,2022-01-13,1691,MEDIUM,630.0,T+1,QR_INSTORE,Y
MERCH000284,Prime Stores,5651,Family Clothing Stores,Chennai,TN,2024-04-13,870,MEDIUM,2175.92,T+2,ONLINE_CHECKOUT,Y
MERCH000285,Anand Services,5411,Grocery Stores / Supermarkets,Bengaluru,KA,2024-08-14,747,LOW,1192.51,T+1,POS_CARD,Y
MERCH000286,Vertex & Co,5411,Grocery Stores / Supermarkets,Hyderabad,TG,2025-04-25,493,LOW,1261.76,T+2,QR_INSTORE,Y
MERCH000287,Aster Mart,5651,Family Clothing Stores,Panaji,GA,2024-11-23,646,MEDIUM,2021.9,T+2,ONLINE_CHECKOUT,Y
MERCH000288,Bharat & Co,7995,Betting / Gaming,Pune,MH,2026-05-01,122,HIGH,2558.8,T+1,QR_INSTORE,Y
MERCH000289,Anand Depot,5541,Service Stations (Fuel),Delhi,DL,2025-10-03,332,LOW,1566.85,T+1,QR_INSTORE,Y
MERCH000290,Vertex Depot,5912,Drug Stores / Pharmacies,Bengaluru,KA,2025-08-22,374,LOW,516.35,T+1,QR_INSTORE,Y
MERCH000291,Lakshmi Supply,5411,Grocery Stores / Supermarkets,Hyderabad,TG,2026-03-07,177,LOW,590.44,T+1,QR_INSTORE,Y
MERCH000292,Krishna Solutions,5411,Grocery Stores / Supermarkets,Delhi,DL,2026-03-28,156,LOW,1122.49,T+0,ONLINE_CHECKOUT,Y
MERCH000293,Prime Traders,5732,Electronics Stores,Guwahati,AS,2022-06-24,1529,MEDIUM,17522.36,T+0,ONLINE_CHECKOUT,Y
MERCH000294,Urban Retail,5732,Electronics Stores,Delhi,DL,2023-05-07,1212,MEDIUM,14515.21,T+2,QR_INSTORE,Y
MERCH000295,Anand Stores,5999,Miscellaneous Retail,Chandigarh,CH,2022-09-21,1440,MEDIUM,1089.87,T+1,ONLINE_CHECKOUT,Y
MERCH000296,Metro Depot,5814,Fast Food Restaurants,Bengaluru,KA,2020-09-22,2169,LOW,199.03,T+2,QR_INSTORE,Y
MERCH000297,Kalpana Ventures,5814,Fast Food Restaurants,Delhi,DL,2025-05-21,467,LOW,195.01,T+1,ONLINE_CHECKOUT,Y
MERCH000298,Vertex & Co,5814,Fast Food Restaurants,Jaipur,RJ,2021-12-07,1728,LOW,234.32,T+1,POS_CARD,Y
MERCH000299,Rohan Retail,4722,Travel Agencies,Delhi,DL,2026-04-28,125,HIGH,15978.22,T+0,ONLINE_CHECKOUT,Y
MERCH000300,Anand Mart,5411,Grocery Stores / Supermarkets,Chennai,TN,2023-10-01,1065,LOW,806.05,T+1,ONLINE_CHECKOUT,Y
MERCH000301,Anand Solutions,4121,Taxicabs / Ride Hailing,Mumbai,MH,2025-10-09,326,LOW,340.46,T+1,POS_CARD,Y
MERCH000302,Urban Ventures,5541,Service Stations (Fuel),Guwahati,AS,2022-02-11,1662,LOW,1069.47,T+1,ONLINE_CHECKOUT,Y
MERCH000303,Lakshmi Ventures,5411,Grocery Stores / Supermarkets,Bengaluru,KA,2025-12-22,252,LOW,650.58,T+1,POS_CARD,Y
MERCH000304,Lakshmi Mart,5814,Fast Food Restaurants,Ahmedabad,GJ,2021-02-28,2010,LOW,351.71,T+1,QR_INSTORE,Y
MERCH000305,Prime Traders,5411,Grocery Stores / Supermarkets,Lucknow,UP,2026-03-07,177,LOW,804.68,T+1,ONLINE_CHECKOUT,Y
MERCH000306,Vertex Services,4900,Utilities - Electric/Gas/Water,Nagpur,MH,2023-10-06,1060,LOW,1158.07,T+1,QR_INSTORE,Y
MERCH000307,Metro Ventures,5411,Grocery Stores / Supermarkets,Guwahati,AS,2022-06-17,1536,LOW,1268.65,T+1,QR_INSTORE,Y
MERCH000308,Vertex Traders,5999,Miscellaneous Retail,Delhi,DL,2021-05-13,1936,MEDIUM,1163.5,T+1,ONLINE_CHECKOUT,Y
MERCH000309,Urban Depot,4900,Utilities - Electric/Gas/Water,Bengaluru,KA,2024-11-16,653,LOW,2439.63,T+1,QR_INSTORE,Y
MERCH000310,Vertex Ventures,5814,Fast Food Restaurants,Jaipur,RJ,2025-05-10,478,LOW,168.51,T+1,ONLINE_CHECKOUT,Y
MERCH000311,Vertex Solutions,5541,Service Stations (Fuel),Pune,MH,2021-09-09,1817,LOW,1910.33,T+1,QR_INSTORE,Y
MERCH000312,Sagar & Co,5541,Service Stations (Fuel),Ahmedabad,GJ,2025-07-15,412,LOW,1943.87,T+1,ONLINE_CHECKOUT,Y
MERCH000313,Nimbus Supply,5967,Direct Marketing - Inbound,Pune,MH,2026-07-02,60,HIGH,1406.18,T+1,ONLINE_CHECKOUT,Y
MERCH000314,Nova Depot,5814,Fast Food Restaurants,Chennai,TN,2023-11-22,1013,LOW,331.24,T+1,ONLINE_CHECKOUT,Y
MERCH000315,Vertex Ventures,4121,Taxicabs / Ride Hailing,Jaipur,RJ,2025-01-26,582,LOW,351.67,T+1,QR_INSTORE,Y
MERCH000316,Metro Depot,5814,Fast Food Restaurants,Nagpur,MH,2023-11-24,1011,LOW,200.2,T+0,QR_INSTORE,Y
MERCH000317,Urban Enterprises,5814,Fast Food Restaurants,Kolkata,WB,2020-09-09,2182,LOW,315.12,T+0,QR_INSTORE,Y
MERCH000318,Nova Ventures,5732,Electronics Stores,Kochi,KL,2025-12-17,257,MEDIUM,7801.07,T+1,ONLINE_CHECKOUT,N
MERCH000319,Sagar Enterprises,5814,Fast Food Restaurants,Indore,MP,2020-12-05,2095,LOW,376.31,T+1,QR_INSTORE,Y
MERCH000320,Lakshmi Services,4121,Taxicabs / Ride Hailing,Bengaluru,KA,2021-07-16,1872,LOW,309.32,T+2,QR_INSTORE,Y
MERCH000321,Lakshmi Traders,5912,Drug Stores / Pharmacies,Bengaluru,KA,2024-02-12,931,LOW,428.57,T+1,POS_CARD,Y
MERCH000322,Krishna Solutions,5912,Drug Stores / Pharmacies,Kochi,KL,2023-12-07,998,LOW,356.8,T+1,POS_CARD,Y
MERCH000323,Bharat Services,5814,Fast Food Restaurants,Bengaluru,KA,2024-12-21,618,LOW,268.29,T+0,POS_CARD,Y
MERCH000324,Kalpana Services,5411,Grocery Stores / Supermarkets,Chennai,TN,2022-02-12,1661,LOW,1274.1,T+1,ONLINE_CHECKOUT,Y
MERCH000325,Kalpana Enterprises,5541,Service Stations (Fuel),Jaipur,RJ,2023-09-11,1085,LOW,2064.65,T+1,POS_CARD,Y
MERCH000326,Zenith Hub,5999,Miscellaneous Retail,Kochi,KL,2026-01-16,227,MEDIUM,1294.29,T+1,ONLINE_CHECKOUT,Y
MERCH000327,Sagar Hub,4722,Travel Agencies,Mumbai,MH,2021-07-29,1859,LOW,14927.33,T+2,QR_INSTORE,Y
MERCH000328,Vertex Retail,5541,Service Stations (Fuel),Pune,MH,2022-12-20,1350,LOW,1964.16,T+1,POS_CARD,Y
MERCH000329,Prime Supply,5999,Miscellaneous Retail,Delhi,DL,2024-06-14,808,MEDIUM,1239.97,T+1,ONLINE_CHECKOUT,Y
MERCH000330,Aster Stores,5999,Miscellaneous Retail,Kolkata,WB,2023-05-27,1192,MEDIUM,1294.07,T+1,ONLINE_CHECKOUT,Y
MERCH000331,Nova Retail,4722,Travel Agencies,Pune,MH,2025-05-17,471,HIGH,32920.72,T+2,ONLINE_CHECKOUT,Y
MERCH000332,Krishna Enterprises,5411,Grocery Stores / Supermarkets,Bengaluru,KA,2025-04-17,501,LOW,1150.77,T+2,QR_INSTORE,Y
MERCH000333,Anand Depot,5541,Service Stations (Fuel),Ahmedabad,GJ,2022-03-28,1617,LOW,1237.95,T+1,ONLINE_CHECKOUT,Y
MERCH000334,Shree Mart,4722,Travel Agencies,Hyderabad,TG,2025-02-02,575,HIGH,13671.3,T+0,POS_CARD,Y
MERCH000335,Prime & Co,4900,Utilities - Electric/Gas/Water,Chandigarh,CH,2023-09-06,1090,LOW,1924.76,T+1,QR_INSTORE,Y
MERCH000336,Zenith Mart,5732,Electronics Stores,Guwahati,AS,2023-05-25,1194,MEDIUM,11996.16,T+1,QR_INSTORE,Y
MERCH000337,Nova Services,5814,Fast Food Restaurants,Chandigarh,CH,2022-12-25,1345,LOW,181.63,T+1,ONLINE_CHECKOUT,Y
MERCH000338,Zenith Hub,5651,Family Clothing Stores,Mumbai,MH,2020-08-23,2199,MEDIUM,1674.71,T+1,ONLINE_CHECKOUT,Y
MERCH000339,Nova Ventures,4121,Taxicabs / Ride Hailing,Ahmedabad,GJ,2023-05-05,1214,LOW,358.1,T+1,ONLINE_CHECKOUT,Y
MERCH000340,Kalpana Supply,5814,Fast Food Restaurants,Indore,MP,2025-12-14,260,LOW,161.75,T+1,QR_INSTORE,Y
MERCH000341,Nimbus Depot,4722,Travel Agencies,Nagpur,MH,2024-09-03,727,HIGH,19563.96,T+1,POS_CARD,Y
MERCH000342,Prime & Co,4722,Travel Agencies,Nagpur,MH,2025-09-26,339,HIGH,14504.81,T+1,QR_INSTORE,Y
MERCH000343,Lakshmi Enterprises,5411,Grocery Stores / Supermarkets,Mumbai,MH,2023-02-04,1304,LOW,1136.05,T+2,ONLINE_CHECKOUT,Y
MERCH000344,Anand Traders,5912,Drug Stores / Pharmacies,Delhi,DL,2021-05-19,1930,LOW,434.99,T+2,POS_CARD,Y
MERCH000345,Shree Services,5814,Fast Food Restaurants,Mumbai,MH,2025-11-02,302,LOW,279.08,T+2,QR_INSTORE,Y
MERCH000346,Nimbus Ventures,4722,Travel Agencies,Panaji,GA,2021-12-26,1709,HIGH,15639.1,T+1,QR_INSTORE,Y
MERCH000347,Vertex Solutions,4722,Travel Agencies,Nagpur,MH,2025-10-06,329,HIGH,23698.7,T+1,QR_INSTORE,Y
MERCH000348,Zenith Enterprises,7011,Hotels / Lodging,Bengaluru,KA,2023-03-22,1258,MEDIUM,5228.53,T+2,QR_INSTORE,Y
MERCH000349,Sagar Ventures,5814,Fast Food Restaurants,Kolkata,WB,2024-03-24,890,LOW,192.85,T+1,QR_INSTORE,Y
MERCH000350,Aster Traders,5651,Family Clothing Stores,Panaji,GA,2024-10-20,680,MEDIUM,1774.23,T+2,POS_CARD,Y
MERCH000351,Nimbus Retail,5541,Service Stations (Fuel),Chandigarh,CH,2023-03-31,1249,LOW,1135.35,T+1,ONLINE_CHECKOUT,Y
MERCH000352,Lakshmi Traders,5411,Grocery Stores / Supermarkets,Jaipur,RJ,2023-05-20,1199,LOW,1143.53,T+1,POS_CARD,Y
MERCH000353,Metro Stores,5541,Service Stations (Fuel),Jaipur,RJ,2021-08-28,1829,LOW,2074.18,T+2,ONLINE_CHECKOUT,Y
MERCH000354,Rohan Traders,5411,Grocery Stores / Supermarkets,Nagpur,MH,2026-07-15,47,MEDIUM,1125.04,T+1,ONLINE_CHECKOUT,Y
MERCH000355,Anand Traders,7995,Betting / Gaming,Chennai,TN,2025-10-17,318,HIGH,4632.34,T+2,POS_CARD,Y
MERCH000356,Kalpana Retail,5411,Grocery Stores / Supermarkets,Mumbai,MH,2022-05-23,1561,LOW,548.89,T+1,ONLINE_CHECKOUT,Y
MERCH000357,Vertex Supply,5411,Grocery Stores / Supermarkets,Indore,MP,2022-09-20,1441,LOW,866.35,T+1,QR_INSTORE,Y
MERCH000358,Shree Depot,4900,Utilities - Electric/Gas/Water,Nagpur,MH,2024-02-26,917,LOW,1955.15,T+1,QR_INSTORE,Y
MERCH000359,Lakshmi Solutions,5814,Fast Food Restaurants,Jaipur,RJ,2024-07-29,763,LOW,348.04,T+1,QR_INSTORE,Y
MERCH000360,Nimbus Stores,5541,Service Stations (Fuel),Chandigarh,CH,2025-07-13,414,LOW,1313.07,T+1,QR_INSTORE,Y
MERCH000361,Krishna & Co,5967,Direct Marketing - Inbound,Delhi,DL,2020-09-05,2186,HIGH,2164.99,T+2,QR_INSTORE,Y
MERCH000362,Vertex Depot,5999,Miscellaneous Retail,Pune,MH,2022-04-27,1587,MEDIUM,1320.47,T+1,QR_INSTORE,Y
MERCH000363,Krishna Hub,5411,Grocery Stores / Supermarkets,Chennai,TN,2021-02-25,2013,LOW,1009.78,T+1,ONLINE_CHECKOUT,Y
MERCH000364,Nova Depot,5651,Family Clothing Stores,Ahmedabad,GJ,2021-10-20,1776,MEDIUM,1360.72,T+2,ONLINE_CHECKOUT,Y
MERCH000365,Metro Stores,5814,Fast Food Restaurants,Bengaluru,KA,2024-12-10,629,LOW,367.2,T+2,POS_CARD,Y
MERCH000366,Sagar & Co,5411,Grocery Stores / Supermarkets,Ahmedabad,GJ,2021-07-12,1876,LOW,688.68,T+1,ONLINE_CHECKOUT,Y
