customer_id,segment,home_city,home_state,home_lat,home_lon,primary_device_id,known_device_count,rolling_mean_30d,rolling_sd_30d,txn_count_30d,account_age_days,kyc_status,last_updated
CUST000195,STUDENT,Guwahati,AS,26.145,91.736,DVC-f860912517,2,187.04,91.83,29,2015,FULL,2026-08-31
CUST000196,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-3b3a755a38,1,1841.73,865.19,33,2032,FULL,2026-08-31
CUST000197,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-deb60c86c9,1,2564.52,903.5,53,122,FULL,2026-08-31
CUST000198,SALARIED_URBAN,Kolkata,WB,22.573,88.364,DVC-f5b1b6a96e,1,1368.7,572.09,30,525,FULL,2026-08-31
CUST000199,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-b79da07ff9,3,1864.45,962.72,42,2208,FULL,2026-08-31
CUST000200,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-68e97e0435,1,1373.99,554.13,27,2532,FULL,2026-08-31
CUST000201,STUDENT,Kolkata,WB,22.573,88.364,DVC-51c7160cf5,2,474.33,270.91,57,538,FULL,2026-08-31
CUST000202,STUDENT,Bengaluru,KA,12.972,77.594,DVC-8ad3a6af63,2,511.81,236.61,30,2526,FULL,2026-08-31
CUST000203,SMALL_BUSINESS,Mumbai,MH,19.076,72.877,DVC-c2d80b5dd1,1,7051.78,2935.62,67,890,FULL,2026-08-31
CUST000204,SALARIED_URBAN,Bengaluru,KA,12.972,77.594,DVC-366fd00aec,2,2162.01,1052.27,22,617,FULL,2026-08-31
CUST000205,SALARIED_URBAN,Ahmedabad,GJ,23.023,72.571,DVC-01d66cd9ef,1,1035.17,560.65,37,1495,FULL,2026-08-31
CUST000206,STUDENT,Panaji,GA,15.491,73.828,DVC-33989eccbb,3,252.7,160.16,32,951,FULL,2026-08-31
CUST000207,GIG_WORKER,Chandigarh,CH,30.734,76.779,DVC-3bde8cbf27,2,868.06,554.82,36,2021,MIN,2026-08-31
CUST000208,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-60ae183cde,3,1509.77,598.2,38,2189,MIN,2026-08-31
CUST000209,GIG_WORKER,Jaipur,RJ,26.912,75.787,DVC-1708c59da5,3,473.11,194.89,57,1349,FULL,2026-08-31
CUST000210,SMALL_BUSINESS,Chennai,TN,13.083,80.27,DVC-7b3b0b365f,2,3341.52,1814.01,30,585,FULL,2026-08-31
CUST000211,STUDENT,Lucknow,UP,26.847,80.947,DVC-f4618208e9,1,602.81,310.44,42,2013,FULL,2026-08-31
CUST000212,SMALL_BUSINESS,Lucknow,UP,26.847,80.947,DVC-1a51e9d2fc,1,6915.62,3474.17,34,2143,FULL,2026-08-31
CUST000213,AFFLUENT,Kolkata,WB,22.573,88.364,DVC-519db81faa,2,5421.57,2336.6,31,1555,FULL,2026-08-31
CUST000214,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-1af58f9115,1,1463.57,450.48,41,1358,FULL,2026-08-31
CUST000215,SMALL_BUSINESS,Kolkata,WB,22.573,88.364,DVC-c45293379f,2,5095.31,2496.83,65,954,FULL,2026-08-31
CUST000216,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-2a8d279e01,1,1971.02,987.52,39,2062,FULL,2026-08-31
CUST000217,GIG_WORKER,Kochi,KL,9.932,76.267,DVC-bcbc869f21,1,802.38,501.13,48,2470,FULL,2026-08-31
CUST000218,AFFLUENT,Hyderabad,TG,17.385,78.487,DVC-4b24eea49e,2,14434.74,6031.83,4,660,FULL,2026-08-31
CUST000219,STUDENT,Chennai,TN,13.083,80.27,DVC-a432fd64bb,1,429.14,268.62,26,1897,FULL,2026-08-31
CUST000220,SALARIED_URBAN,Pune,MH,18.52,73.857,DVC-4f4c825ffc,3,2399.68,736.7,31,2692,FULL,2026-08-31
CUST000221,GIG_WORKER,Lucknow,UP,26.847,80.947,DVC-7e7f9fadde,1,586.26,237.65,31,2722,FULL,2026-08-31
CUST000222,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-6ba72148e6,2,1171.41,414.01,58,677,FULL,2026-08-31
CUST000223,GIG_WORKER,Nagpur,MH,21.146,79.088,DVC-b30914b41b,1,817.75,370.34,39,414,FULL,2026-08-31
CUST000224,SALARIED_URBAN,Ahmedabad,GJ,23.023,72.571,DVC-86822ab85b,3,1306.55,605.65,27,1956,FULL,2026-08-31
CUST000225,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-02d9efd0f2,1,1442.21,751.93,41,2276,FULL,2026-08-31
CUST000226,AFFLUENT,Hyderabad,TG,17.385,78.487,DVC-3f01416edb,2,11780.74,3402.35,30,247,FULL,2026-08-31
CUST000227,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-8d71f5d789,1,2200.07,983.16,24,1471,FULL,2026-08-31
CUST000228,SMALL_BUSINESS,Bengaluru,KA,12.972,77.594,DVC-09474a9360,2,4201.92,2024.75,31,182,FULL,2026-08-31
CUST000229,GIG_WORKER,Jaipur,RJ,26.912,75.787,DVC-d88b7ae2e7,1,636.68,439.75,25,2593,FULL,2026-08-31
CUST000230,GIG_WORKER,Guwahati,AS,26.145,91.736,DVC-005b2e2d37,1,891.46,539.82,48,240,FULL,2026-08-31
CUST000231,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-94e5263608,1,2506.38,1000.68,40,319,FULL,2026-08-31
CUST000232,GIG_WORKER,Guwahati,AS,26.145,91.736,DVC-2e96c697bd,1,489.83,316.5,56,2608,FULL,2026-08-31
CUST000233,GIG_WORKER,Delhi,DL,28.614,77.209,DVC-b17d5987a7,2,667.16,330.63,36,1462,FULL,2026-08-31
CUST000234,GIG_WORKER,Panaji,GA,15.491,73.828,DVC-0612b1970f,3,669.66,298.12,39,2466,FULL,2026-08-31
CUST000235,SMALL_BUSINESS,Indore,MP,22.72,75.858,DVC-3c3790d0db,2,4701.74,2507.59,33,740,FULL,2026-08-31
CUST000236,SMALL_BUSINESS,Kolkata,WB,22.573,88.364,DVC-deb406c512,1,4320.85,1515.74,45,2870,MIN,2026-08-31
CUST000237,STUDENT,Bengaluru,KA,12.972,77.594,DVC-4034e93470,2,324.84,200.0,26,618,FULL,2026-08-31
CUST000238,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-c871bb3645,1,2071.53,1098.53,54,1530,MIN,2026-08-31
CUST000239,SALARIED_URBAN,Kochi,KL,9.932,76.267,DVC-0bfc31a92d,2,1059.33,383.11,15,1133,FULL,2026-08-31
CUST000240,SMALL_BUSINESS,Delhi,DL,28.614,77.209,DVC-6c83ad4356,1,4013.33,1701.43,49,526,FULL,2026-08-31
CUST000241,GIG_WORKER,Ahmedabad,GJ,23.023,72.571,DVC-0716dd4ba0,2,722.14,434.5,17,1882,MIN,2026-08-31
CUST000242,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-fa26c5b61a,1,1145.77,628.9,45,2061,FULL,2026-08-31
CUST000243,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-c43bcba392,2,1700.46,843.46,35,2864,FULL,2026-08-31
CUST000244,SALARIED_URBAN,Kochi,KL,9.932,76.267,DVC-f5aed6e14b,1,1022.27,446.43,33,406,FULL,2026-08-31
CUST000245,STUDENT,Guwahati,AS,26.145,91.736,DVC-166c0412e6,2,246.87,112.26,40,727,FULL,2026-08-31
CUST000246,SMALL_BUSINESS,Hyderabad,TG,17.385,78.487,DVC-c9e35216d9,1,3799.58,2074.56,41,2148,FULL,2026-08-31
CUST000247,STUDENT,Mumbai,MH,19.076,72.877,DVC-0d1c7b8a21,2,191.05,111.52,48,1843,FULL,2026-08-31
CUST000248,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-e396ac35fa,1,1223.62,593.08,51,1615,FULL,2026-08-31
CUST000249,GIG_WORKER,Kolkata,WB,22.573,88.364,DVC-ace4d4d447,2,953.38,410.91,51,366,FULL,2026-08-31
CUST000250,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-ac5af7b775,2,2480.92,892.06,54,2268,FULL,2026-08-31
CUST000251,GIG_WORKER,Indore,MP,22.72,75.858,DVC-0b43527365,1,726.79,432.51,49,669,MIN,2026-08-31
CUST000252,GIG_WORKER,Lucknow,UP,26.847,80.947,DVC-147499af0f,1,449.05,276.76,63,1081,FULL,2026-08-31
CUST000253,GIG_WORKER,Hyderabad,TG,17.385,78.487,DVC-18d4fed6a1,2,843.25,526.71,29,2500,FULL,2026-08-31
CUST000254,GIG_WORKER,Pune,MH,18.52,73.857,DVC-2b5db92274,2,409.36,203.25,30,501,FULL,2026-08-31
CUST000255,SMALL_BUSINESS,Indore,MP,22.72,75.858,DVC-b60da96033,1,3046.44,1643.97,40,2376,FULL,2026-08-31
CUST000256,SALARIED_URBAN,Bengaluru,KA,12.972,77.594,DVC-3f05c17611,1,983.68,430.69,13,1177,FULL,2026-08-31
CUST000257,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-5e5732357b,3,2595.17,1043.14,18,2067,FULL,2026-08-31
CUST000258,SMALL_BUSINESS,Bengaluru,KA,12.972,77.594,DVC-a3af788fe5,1,5490.32,2093.44,63,1675,FULL,2026-08-31
CUST000259,SALARIED_URBAN,Panaji,GA,15.491,73.828,DVC-f77b1274d2,3,2482.11,1062.4,42,1084,FULL,2026-08-31
CUST000260,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-d328d60363,1,1195.92,414.22,33,1632,FULL,2026-08-31
CUST000261,SMALL_BUSINESS,Kolkata,WB,22.573,88.364,DVC-50e545b538,1,7268.48,3893.46,27,1228,FULL,2026-08-31
CUST000262,SMALL_BUSINESS,Kochi,KL,9.932,76.267,DVC-4d62b8d59f,2,6896.02,2635.81,40,525,FULL,2026-08-31
CUST000263,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-ab0db538bc,1,1419.72,575.6,13,935,FULL,2026-08-31
CUST000264,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-ea5896b7e9,1,1936.57,1009.57,27,2146,FULL,2026-08-31
CUST000265,AFFLUENT,Pune,MH,18.52,73.857,DVC-d8d6e3afe8,3,11281.79,4902.35,47,2891,FULL,2026-08-31
CUST000266,STUDENT,Ahmedabad,GJ,23.023,72.571,DVC-761c983e38,1,289.78,194.66,33,2598,FULL,2026-08-31
CUST000267,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-c69a23a7a2,2,2425.43,859.82,31,323,FULL,2026-08-31
CUST000268,SALARIED_URBAN,Bengaluru,KA,12.972,77.594,DVC-694bf6633e,2,1873.83,701.32,48,794,FULL,2026-08-31
CUST000269,SMALL_BUSINESS,Kochi,KL,9.932,76.267,DVC-b7f34e426f,1,5567.01,2728.37,67,2845,FULL,2026-08-31
CUST000270,GIG_WORKER,Guwahati,AS,26.145,91.736,DVC-76a13873bf,1,818.56,393.96,43,2074,FULL,2026-08-31
CUST000271,AFFLUENT,Guwahati,AS,26.145,91.736,DVC-9a721fae54,1,7684.86,2845.76,31,1730,FULL,2026-08-31
CUST000272,SALARIED_URBAN,Indore,MP,22.72,75.858,DVC-33c4cb06fc,1,1836.93,950.38,31,1671,FULL,2026-08-31
CUST000273,GIG_WORKER,Indore,MP,22.72,75.858,DVC-194f00b602,3,474.18,248.49,49,2230,FULL,2026-08-31
CUST000274,SALARIED_URBAN,Pune,MH,18.52,73.857,DVC-96782a9ccd,3,1604.54,531.99,26,806,FULL,2026-08-31
CUST000275,STUDENT,Hyderabad,TG,17.385,78.487,DVC-c2bb8b9755,3,338.67,206.85,33,2839,FULL,2026-08-31
CUST000276,SMALL_BUSINESS,Nagpur,MH,21.146,79.088,DVC-42ca126e00,2,4583.59,2150.12,31,1733,FULL,2026-08-31
CUST000277,SALARIED_URBAN,Lucknow,UP,26.847,80.947,DVC-211d75ced7,1,2117.74,986.95,57,2686,FULL,2026-08-31
CUST000278,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-936bd298e3,2,1984.25,789.75,20,2547,FULL,2026-08-31
CUST000279,AFFLUENT,Jaipur,RJ,26.912,75.787,DVC-0fe5a259dc,3,16531.81,5130.7,23,950,FULL,2026-08-31
CUST000280,SMALL_BUSINESS,Lucknow,UP,26.847,80.947,DVC-c66059970a,1,3539.79,1267.04,48,1332,FULL,2026-08-31
CUST000281,SMALL_BUSINESS,Panaji,GA,15.491,73.828,DVC-d88e7abaf4,2,7455.47,3688.81,51,209,FULL,2026-08-31
CUST000282,SALARIED_URBAN,Kochi,KL,9.932,76.267,DVC-55ad9569ef,2,2402.88,903.23,42,430,FULL,2026-08-31
CUST000283,SALARIED_URBAN,Kolkata,WB,22.573,88.364,DVC-2761c5dd3e,3,1314.74,464.76,8,1529,FULL,2026-08-31
CUST000284,STUDENT,Guwahati,AS,26.145,91.736,DVC-f3a858485d,1,589.62,333.78,34,300,MIN,2026-08-31
CUST000285,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-c76851947f,3,2420.95,1174.79,32,2042,FULL,2026-08-31
CUST000286,GIG_WORKER,Panaji,GA,15.491,73.828,DVC-e78ed2cb97,2,1087.67,532.34,41,1359,FULL,2026-08-31
CUST000287,STUDENT,Jaipur,RJ,26.912,75.787,DVC-f89ff4f7d9,1,248.43,115.38,17,2233,FULL,2026-08-31
CUST000288,SMALL_BUSINESS,Indore,MP,22.72,75.858,DVC-b17d9d4242,2,4858.34,2410.15,34,2472,FULL,2026-08-31
CUST000289,SMALL_BUSINESS,Chennai,TN,13.083,80.27,DVC-f19055d3f6,2,4369.82,2336.68,33,2428,FULL,2026-08-31
CUST000290,GIG_WORKER,Pune,MH,18.52,73.857,DVC-3f1f4fd41d,2,889.07,561.88,44,183,FULL,2026-08-31
CUST000291,GIG_WORKER,Ahmedabad,GJ,23.023,72.571,DVC-5fe9f0378c,1,722.79,305.67,27,1263,FULL,2026-08-31
CUST000292,SALARIED_URBAN,Ahmedabad,GJ,23.023,72.571,DVC-f4108c8252,1,1183.22,429.6,25,349,FULL,2026-08-31
CUST000293,SALARIED_URBAN,Mumbai,MH,19.076,72.877,DVC-7a965d3768,1,1834.3,838.57,70,1845,FULL,2026-08-31
CUST000294,GIG_WORKER,Kochi,KL,9.932,76.267,DVC-a8461f2ab0,1,526.64,235.79,34,2644,FULL,2026-08-31
CUST000295,GIG_WORKER,Chandigarh,CH,30.734,76.779,DVC-25fca93a26,2,596.57,378.9,42,2366,FULL,2026-08-31
CUST000296,SMALL_BUSINESS,Panaji,GA,15.491,73.828,DVC-1e3ec9df30,1,3637.11,1716.09,44,262,FULL,2026-08-31
CUST000297,STUDENT,Hyderabad,TG,17.385,78.487,DVC-c5a57d64d4,1,554.58,391.03,59,1339,FULL,2026-08-31
CUST000298,SMALL_BUSINESS,Mumbai,MH,19.076,72.877,DVC-6f66d6600d,1,4134.41,1781.14,71,118,FULL,2026-08-31
CUST000299,SMALL_BUSINESS,Kolkata,WB,22.573,88.364,DVC-013afc3641,2,3010.37,1550.6,49,1321,FULL,2026-08-31
CUST000300,SALARIED_URBAN,Indore,MP,22.72,75.858,DVC-0f5d850a74,2,2444.12,1317.62,34,148,FULL,2026-08-31
CUST000301,GIG_WORKER,Nagpur,MH,21.146,79.088,DVC-1f7069dfc6,2,679.74,403.37,23,2696,FULL,2026-08-31
CUST000302,SALARIED_URBAN,Panaji,GA,15.491,73.828,DVC-c7d7f3b0d5,1,1145.49,418.84,26,1514,FULL,2026-08-31
CUST000303,STUDENT,Panaji,GA,15.491,73.828,DVC-82816bb0d9,2,527.36,312.47,39,901,FULL,2026-08-31
CUST000304,SALARIED_URBAN,Panaji,GA,15.491,73.828,DVC-87e3472154,1,1754.25,879.72,7,749,FULL,2026-08-31
CUST000305,SALARIED_URBAN,Pune,MH,18.52,73.857,DVC-90bdec04a3,1,1604.92,568.2,5,1216,FULL,2026-08-31
CUST000306,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-f4d52b0206,2,1363.63,709.39,19,1595,FULL,2026-08-31
CUST000307,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-8df6022648,2,2043.76,952.32,33,99,FULL,2026-08-31
CUST000308,SALARIED_URBAN,Ahmedabad,GJ,23.023,72.571,DVC-295f47770b,1,2363.07,1220.56,52,1022,FULL,2026-08-31
CUST000309,SMALL_BUSINESS,Delhi,DL,28.614,77.209,DVC-89ce0a7a73,1,6934.06,3299.8,40,1455,FULL,2026-08-31
CUST000310,AFFLUENT,Kochi,KL,9.932,76.267,DVC-543fe508f9,2,15296.93,4982.86,35,164,FULL,2026-08-31
CUST000311,SALARIED_URBAN,Bengaluru,KA,12.972,77.594,DVC-a1827343d7,1,2521.71,1188.72,44,1178,FULL,2026-08-31
CUST000312,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-8da626766b,1,2322.47,1105.86,26,1590,FULL,2026-08-31
CUST000313,STUDENT,Panaji,GA,15.491,73.828,DVC-795939562b,2,454.62,208.05,56,1070,FULL,2026-08-31
CUST000314,GIG_WORKER,Guwahati,AS,26.145,91.736,DVC-1f54da7542,1,1087.66,617.65,44,1764,FULL,2026-08-31
CUST000315,AFFLUENT,Pune,MH,18.52,73.857,DVC-b4841bf70d,1,7832.31,1960.44,30,1420,FULL,2026-08-31
CUST000316,AFFLUENT,Pune,MH,18.52,73.857,DVC-6a281abf7a,1,9720.4,4259.66,40,2408,FULL,2026-08-31
CUST000317,AFFLUENT,Guwahati,AS,26.145,91.736,DVC-236946ca72,3,15621.81,6588.91,4,1926,FULL,2026-08-31
CUST000318,SALARIED_URBAN,Kolkata,WB,22.573,88.364,DVC-f28214e6df,1,2046.39,965.32,49,591,FULL,2026-08-31
CUST000319,STUDENT,Pune,MH,18.52,73.857,DVC-4507f94fd6,1,355.32,184.85,25,2483,FULL,2026-08-31
CUST000320,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-05f8ee3cf6,1,950.14,401.84,57,1249,FULL,2026-08-31
CUST000321,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-87ebaa863c,1,2271.99,862.89,63,2490,FULL,2026-08-31
CUST000322,AFFLUENT,Panaji,GA,15.491,73.828,DVC-464204cc96,1,4684.15,1516.81,51,1829,FULL,2026-08-31
CUST000323,GIG_WORKER,Lucknow,UP,26.847,80.947,DVC-a7ba32ade4,1,970.05,426.52,38,1261,FULL,2026-08-31
CUST000324,STUDENT,Guwahati,AS,26.145,91.736,DVC-df5e86e959,2,634.5,401.62,24,2033,FULL,2026-08-31
CUST000325,SMALL_BUSINESS,Kolkata,WB,22.573,88.364,DVC-4545d1ae91,1,4081.19,1647.49,34,2599,FULL,2026-08-31
CUST000326,AFFLUENT,Kochi,KL,9.932,76.267,DVC-0d87a747e6,3,14356.03,5690.78,22,2737,FULL,2026-08-31
CUST000327,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-f526b8d1a3,1,2199.57,1176.83,44,308,FULL,2026-08-31
CUST000328,STUDENT,Chennai,TN,13.083,80.27,DVC-44a67588a5,1,302.95,184.59,12,1654,FULL,2026-08-31
CUST000329,SALARIED_URBAN,Mumbai,MH,19.076,72.877,DVC-d484575e07,1,2130.67,738.68,22,1387,FULL,2026-08-31
CUST000330,SMALL_BUSINESS,Jaipur,RJ,26.912,75.787,DVC-f7a83d7cec,1,4849.86,2136.99,24,2011,FULL,2026-08-31
CUST000331,SMALL_BUSINESS,Jaipur,RJ,26.912,75.787,DVC-760889b47a,2,6598.89,2386.24,27,2286,FULL,2026-08-31
CUST000332,SMALL_BUSINESS,Indore,MP,22.72,75.858,DVC-8feb43bbef,3,3057.22,1726.67,22,602,FULL,2026-08-31
CUST000333,GIG_WORKER,Chandigarh,CH,30.734,76.779,DVC-4b0c946e21,1,990.11,592.56,38,61,FULL,2026-08-31
CUST000334,SMALL_BUSINESS,Chennai,TN,13.083,80.27,DVC-1ea63a7957,2,2269.61,819.32,20,2208,FULL,2026-08-31
CUST000335,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-3be3c434cf,1,1742.22,886.08,29,1634,FULL,2026-08-31
CUST000336,GIG_WORKER,Chennai,TN,13.083,80.27,DVC-78a61e1473,2,384.98,177.41,4,1762,FULL,2026-08-31
CUST000337,STUDENT,Lucknow,UP,26.847,80.947,DVC-6cb5cdea56,1,611.87,421.68,51,2757,FULL,2026-08-31
CUST000338,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-efd16c065f,1,1776.26,618.61,30,169,FULL,2026-08-31
CUST000339,SMALL_BUSINESS,Kochi,KL,9.932,76.267,DVC-d45b34c1c5,1,2205.28,1274.39,54,2887,FULL,2026-08-31
CUST000340,SMALL_BUSINESS,Chennai,TN,13.083,80.27,DVC-db4eb87df6,1,7117.26,2807.53,46,677,MIN,2026-08-31
CUST000341,STUDENT,Nagpur,MH,21.146,79.088,DVC-4cdc8b28e0,1,307.33,185.13,31,568,FULL,2026-08-31
CUST000342,AFFLUENT,Lucknow,UP,26.847,80.947,DVC-9bbd1fff7d,2,10486.88,4517.18,4,615,FULL,2026-08-31
CUST000343,SALARIED_URBAN,Pune,MH,18.52,73.857,DVC-25c80a8839,1,2331.61,1257.17,66,1918,FULL,2026-08-31
CUST000344,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-9fdf9469ac,2,1543.57,802.97,30,2317,FULL,2026-08-31
CUST000345,STUDENT,Ahmedabad,GJ,23.023,72.571,DVC-001f055877,2,537.92,397.94,16,1131,FULL,2026-08-31
CUST000346,AFFLUENT,Guwahati,AS,26.145,91.736,DVC-07cc62a6e9,2,5637.47,2385.03,27,237,FULL,2026-08-31
CUST000347,SALARIED_URBAN,Ahmedabad,GJ,23.023,72.571,DVC-be270de5a3,1,1539.09,469.59,32,2222,FULL,2026-08-31
CUST000348,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-1e482e7b80,1,1934.26,886.99,55,1038,FULL,2026-08-31
CUST000349,SMALL_BUSINESS,Ahmedabad,GJ,23.023,72.571,DVC-d252aa205c,2,2910.71,1599.62,43,2150,FULL,2026-08-31
CUST000350,STUDENT,Delhi,DL,28.614,77.209,DVC-5e619b4fbc,1,235.05,122.67,40,2360,FULL,2026-08-31
CUST000351,AFFLUENT,Ahmedabad,GJ,23.023,72.571,DVC-20e67274c0,1,5421.73,1410.64,23,1140,FULL,2026-08-31
CUST000352,SMALL_BUSINESS,Panaji,GA,15.491,73.828,DVC-63ca1be1a8,3,4312.24,1815.45,34,1368,FULL,2026-08-31
CUST000353,GIG_WORKER,Chandigarh,CH,30.734,76.779,DVC-e3bf3fcd73,2,1004.62,425.49,27,829,FULL,2026-08-31
CUST000354,GIG_WORKER,Nagpur,MH,21.146,79.088,DVC-2c67ab643f,1,557.28,251.83,48,2296,FULL,2026-08-31
CUST000355,SALARIED_URBAN,Kolkata,WB,22.573,88.364,DVC-033b28a212,1,1697.72,903.75,55,186,FULL,2026-08-31
CUST000356,SALARIED_URBAN,Kochi,KL,9.932,76.267,DVC-dce1c5fa19,1,910.66,411.2,38,2656,FULL,2026-08-31
CUST000357,SALARIED_URBAN,Kolkata,WB,22.573,88.364,DVC-2c068c21b0,2,2043.28,800.67,38,553,FULL,2026-08-31
CUST000358,STUDENT,Nagpur,MH,21.146,79.088,DVC-0fac5fc4e7,1,570.37,328.85,36,298,FULL,2026-08-31
CUST000359,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-a441fc28e9,2,1415.86,619.79,40,1193,FULL,2026-08-31
CUST000360,STUDENT,Chennai,TN,13.083,80.27,DVC-cea5fb72fc,1,528.31,344.32,25,883,FULL,2026-08-31
CUST000361,STUDENT,Pune,MH,18.52,73.857,DVC-603a45b7fd,1,326.35,175.1,36,1980,FULL,2026-08-31
CUST000362,SMALL_BUSINESS,Mumbai,MH,19.076,72.877,DVC-77784354f8,2,6944.92,3956.27,47,343,FULL,2026-08-31
CUST000363,AFFLUENT,Indore,MP,22.72,75.858,DVC-8a373b8e86,2,5519.11,2080.38,46,488,MIN,2026-08-31
CUST000364,AFFLUENT,Indore,MP,22.72,75.858,DVC-01303b3821,2,14625.89,3902.81,14,2228,FULL,2026-08-31
CUST000365,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-78227f50e7,3,1388.77,508.04,44,695,FULL,2026-08-31
CUST000366,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-d4aad53b98,2,1026.01,534.84,71,2643,FULL,2026-08-31
CUST000367,SMALL_BUSINESS,Kochi,KL,9.932,76.267,DVC-11152a183c,1,7051.52,3656.36,58,715,FULL,2026-08-31
CUST000368,GIG_WORKER,Mumbai,MH,19.076,72.877,DVC-19388be8d3,1,841.43,582.51,72,1302,FULL,2026-08-31
CUST000369,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-700dfad8bb,3,1375.15,542.92,16,1826,FULL,2026-08-31
CUST000370,SMALL_BUSINESS,Kolkata,WB,22.573,88.364,DVC-dab998475e,2,3820.07,2020.9,49,236,FULL,2026-08-31
CUST000371,SMALL_BUSINESS,Hyderabad,TG,17.385,78.487,DVC-5dd25719ae,1,4310.88,2034.84,39,548,FULL,2026-08-31
CUST000372,STUDENT,Mumbai,MH,19.076,72.877,DVC-8b90f5f749,1,505.66,259.44,44,1719,FULL,2026-08-31
CUST000373,SMALL_BUSINESS,Nagpur,MH,21.146,79.088,DVC-26aac2de7a,2,3018.1,1738.48,12,1165,FULL,2026-08-31
CUST000374,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-b578245589,2,2291.08,702.95,32,1306,FULL,2026-08-31
CUST000375,STUDENT,Nagpur,MH,21.146,79.088,DVC-0c71daa1c3,1,641.32,452.51,60,1366,FULL,2026-08-31
CUST000376,AFFLUENT,Lucknow,UP,26.847,80.947,DVC-141e9749d2,1,15446.94,4660.66,22,810,MIN,2026-08-31
CUST000377,SALARIED_URBAN,Kolkata,WB,22.573,88.364,DVC-54842cdc2a,1,922.76,468.79,33,509,FULL,2026-08-31
CUST000378,GIG_WORKER,Nagpur,MH,21.146,79.088,DVC-2a49979cba,1,641.51,294.15,11,2192,FULL,2026-08-31
CUST000379,STUDENT,Kolkata,WB,22.573,88.364,DVC-78b9681653,1,239.02,114.1,53,168,FULL,2026-08-31
CUST000380,SMALL_BUSINESS,Indore,MP,22.72,75.858,DVC-1ecc94d5be,2,4476.64,2343.48,21,979,FULL,2026-08-31
CUST000381,STUDENT,Delhi,DL,28.614,77.209,DVC-2904450b69,1,615.3,348.32,21,845,FULL,2026-08-31
CUST000382,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-ef1bad9b96,1,1756.16,907.77,37,1959,FULL,2026-08-31
CUST000383,GIG_WORKER,Guwahati,AS,26.145,91.736,DVC-abc291e809,1,527.76,333.38,45,1572,FULL,2026-08-31
CUST000384,SALARIED_URBAN,Panaji,GA,15.491,73.828,DVC-5ca1e626cc,1,1120.68,435.12,50,2203,FULL,2026-08-31
CUST000385,SALARIED_URBAN,Pune,MH,18.52,73.857,DVC-db873bc4f2,1,1694.7,541.97,37,2811,FULL,2026-08-31
CUST000386,GIG_WORKER,Kochi,KL,9.932,76.267,DVC-0e339fceee,1,579.4,287.6,22,305,FULL,2026-08-31
CUST000387,STUDENT,Kochi,KL,9.932,76.267,DVC-0fafe44533,2,530.67,371.05,47,2628,FULL,2026-08-31
CUST000388,AFFLUENT,Mumbai,MH,19.076,72.877,DVC-14f4df1a12,3,17098.0,6382.67,17,2738,MIN,2026-08-31
CUST000389,SMALL_BUSINESS,Guwahati,AS,26.145,91.736,DVC-c38536d5ef,2,7157.28,3489.72,22,151,FULL,2026-08-31
CUST000390,STUDENT,Chennai,TN,13.083,80.27,DVC-50684209b3,1,381.09,174.46,46,432,FULL,2026-08-31
