customer_id,device_id,device_type,is_primary,first_seen_date,last_seen_date,days_since_last_seen
CUST000220,DVC-f8f80fd805,IOS,N,2025-08-31,2026-03-23,161
CUST000221,DVC-7e7f9fadde,WEB,Y,2024-07-21,2026-08-28,3
CUST000222,DVC-6ba72148e6,IOS,Y,2025-02-22,2026-08-27,4
CUST000222,DVC-676f79fdf3,IOS,N,2026-04-01,2026-08-27,4
CUST000223,DVC-b30914b41b,ANDROID,Y,2026-03-28,2026-08-31,0
CUST000224,DVC-86822ab85b,IOS,Y,2024-08-09,2026-08-29,2
CUST000224,DVC-960ec3cbe5,ANDROID,N,2025-04-10,2026-06-14,78
CUST000224,DVC-fc34ec5fa0,ANDROID,N,2024-03-21,2026-07-29,33
CUST000225,DVC-02d9efd0f2,ANDROID,Y,2025-09-01,2026-08-31,0
CUST000226,DVC-3f01416edb,ANDROID,Y,2026-05-06,2026-08-31,0
CUST000226,DVC-a65f50b212,ANDROID,N,2026-05-13,2026-07-09,53
CUST000227,DVC-8d71f5d789,IOS,Y,2024-06-06,2026-08-30,1
CUST000228,DVC-09474a9360,ANDROID,Y,2026-06-16,2026-08-25,6
CUST000228,DVC-3e428c4ffb,IOS,N,2026-03-02,2026-07-28,34
CUST000229,DVC-d88b7ae2e7,ANDROID,Y,2025-09-22,2026-08-28,3
CUST000230,DVC-005b2e2d37,WEB,Y,2026-06-05,2026-08-28,3
CUST000231,DVC-94e5263608,ANDROID,Y,2026-03-08,2026-08-30,1
CUST000232,DVC-2e96c697bd,ANDROID,Y,2025-10-14,2026-08-26,5
CUST000233,DVC-b17d5987a7,IOS,Y,2026-02-08,2026-08-29,2
CUST000233,DVC-1f97aa0d63,ANDROID,N,2025-05-26,2026-08-26,5
CUST000234,DVC-0612b1970f,ANDROID,Y,2025-05-04,2026-08-27,4
CUST000234,DVC-39b3617bda,ANDROID,N,2026-03-04,2026-07-01,61
CUST000234,DVC-361aafdc68,IOS,N,2025-04-03,2026-06-17,75
CUST000235,DVC-3c3790d0db,ANDROID,Y,2026-01-01,2026-08-29,2
CUST000235,DVC-ed1d91e003,ANDROID,N,2025-05-04,2026-07-14,48
CUST000236,DVC-deb406c512,ANDROID,Y,2024-11-05,2026-08-30,1
CUST000237,DVC-4034e93470,ANDROID,Y,2026-04-18,2026-08-27,4
CUST000237,DVC-8a6244b3e0,ANDROID,N,2025-07-16,2026-07-30,32
CUST000238,DVC-c871bb3645,IOS,Y,2025-10-26,2026-08-25,6
CUST000239,DVC-0bfc31a92d,ANDROID,Y,2024-10-09,2026-08-28,3
CUST000239,DVC-f25bcf5851,ANDROID,N,2024-08-23,2026-08-26,5
CUST000240,DVC-6c83ad4356,ANDROID,Y,2026-02-16,2026-08-30,1
CUST000241,DVC-0716dd4ba0,ANDROID,Y,2024-04-22,2026-08-28,3
CUST000241,DVC-37229767ae,IOS,N,2024-12-11,2026-04-23,130
CUST000242,DVC-fa26c5b61a,ANDROID,Y,2025-06-13,2026-08-31,0
CUST000243,DVC-c43bcba392,IOS,Y,2025-08-21,2026-08-31,0
CUST000243,DVC-0c67ee70f7,ANDROID,N,2025-04-20,2026-07-22,40
CUST000244,DVC-f5aed6e14b,ANDROID,Y,2026-01-10,2026-08-29,2
CUST000245,DVC-166c0412e6,ANDROID,Y,2025-04-21,2026-08-28,3
CUST000245,DVC-76d7bb9b76,WEB,N,2025-08-09,2026-07-11,51
CUST000246,DVC-c9e35216d9,ANDROID,Y,2026-06-20,2026-08-28,3
CUST000247,DVC-0d1c7b8a21,IOS,Y,2025-01-20,2026-08-26,5
CUST000247,DVC-2173ad5da2,ANDROID,N,2025-05-05,2026-06-16,76
CUST000248,DVC-e396ac35fa,IOS,Y,2026-06-05,2026-08-30,1
CUST000249,DVC-ace4d4d447,ANDROID,Y,2025-09-30,2026-08-31,0
CUST000249,DVC-73dd247fc4,ANDROID,N,2026-03-06,2026-08-28,3
CUST000250,DVC-ac5af7b775,ANDROID,Y,2025-07-24,2026-08-29,2
CUST000250,DVC-334c696f92,ANDROID,N,2025-01-10,2026-01-07,236
CUST000251,DVC-0b43527365,ANDROID,Y,2025-10-02,2026-08-27,4
CUST000252,DVC-147499af0f,WEB,Y,2024-10-14,2026-08-29,2
CUST000253,DVC-18d4fed6a1,ANDROID,Y,2025-04-28,2026-08-28,3
CUST000253,DVC-b4852692b3,ANDROID,N,2024-04-07,2026-07-06,56
CUST000254,DVC-2b5db92274,ANDROID,Y,2025-06-19,2026-08-25,6
CUST000254,DVC-33da839fe9,WEB,N,2025-08-06,2026-08-22,9
CUST000255,DVC-b60da96033,ANDROID,Y,2025-02-14,2026-08-28,3
CUST000256,DVC-3f05c17611,WEB,Y,2025-05-28,2026-08-27,4
CUST000257,DVC-5e5732357b,ANDROID,Y,2024-12-03,2026-08-25,6
CUST000257,DVC-25d89bf62b,ANDROID,N,2025-03-12,2026-06-12,80
CUST000257,DVC-616536e65d,ANDROID,N,2024-04-08,2025-11-07,297
CUST000258,DVC-a3af788fe5,ANDROID,Y,2024-07-27,2026-08-25,6
CUST000259,DVC-f77b1274d2,IOS,Y,2024-11-09,2026-08-29,2
CUST000259,DVC-3b3c545640,ANDROID,N,2025-09-14,2026-07-09,53
CUST000259,DVC-b8031c8dba,ANDROID,N,2024-04-21,2026-06-23,69
CUST000260,DVC-d328d60363,ANDROID,Y,2024-12-21,2026-08-27,4
CUST000261,DVC-50e545b538,ANDROID,Y,2026-07-10,2026-08-29,2
CUST000262,DVC-4d62b8d59f,ANDROID,Y,2026-03-07,2026-08-29,2
CUST000262,DVC-4f64d1cf9d,WEB,N,2025-03-24,2025-11-30,274
CUST000263,DVC-ab0db538bc,ANDROID,Y,2025-03-26,2026-08-31,0
CUST000264,DVC-ea5896b7e9,ANDROID,Y,2024-12-31,2026-08-28,3
CUST000265,DVC-d8d6e3afe8,ANDROID,Y,2025-09-12,2026-08-25,6
CUST000265,DVC-51fd82119d,IOS,N,2025-12-28,2026-06-12,80
CUST000265,DVC-f526ecdc9e,IOS,N,2024-05-09,2026-07-25,37
CUST000266,DVC-761c983e38,IOS,Y,2026-03-08,2026-08-26,5
CUST000267,DVC-c69a23a7a2,ANDROID,Y,2026-03-26,2026-08-26,5
CUST000267,DVC-3e80b62702,IOS,N,2025-10-12,2026-02-13,199
CUST000268,DVC-694bf6633e,ANDROID,Y,2025-01-04,2026-08-26,5
CUST000268,DVC-6092bc3de8,WEB,N,2025-12-15,2026-03-24,160
CUST000269,DVC-b7f34e426f,ANDROID,Y,2024-07-07,2026-08-30,1
CUST000270,DVC-76a13873bf,IOS,Y,2026-07-27,2026-08-27,4
CUST000271,DVC-9a721fae54,IOS,Y,2025-10-22,2026-08-25,6
CUST000272,DVC-33c4cb06fc,ANDROID,Y,2025-07-25,2026-08-31,0
CUST000273,DVC-194f00b602,ANDROID,Y,2026-05-28,2026-08-28,3
CUST000273,DVC-077b7c03ea,IOS,N,2024-01-21,2026-06-17,75
CUST000273,DVC-3a012ba549,IOS,N,2024-10-22,2026-07-02,60
CUST000274,DVC-96782a9ccd,WEB,Y,2024-07-28,2026-08-29,2
CUST000274,DVC-f3b96b3ba1,WEB,N,2026-04-11,2026-07-04,58
CUST000274,DVC-730f74a924,ANDROID,N,2025-03-16,2026-06-12,80
CUST000275,DVC-c2bb8b9755,ANDROID,Y,2025-10-09,2026-08-29,2
CUST000275,DVC-51cf1a51c5,IOS,N,2025-03-23,2025-11-05,299
CUST000275,DVC-2d828f7cba,IOS,N,2024-08-30,2026-07-09,53
CUST000276,DVC-42ca126e00,ANDROID,Y,2026-02-04,2026-08-29,2
CUST000276,DVC-70f16c37c4,ANDROID,N,2024-10-27,2026-07-20,42
CUST000277,DVC-211d75ced7,ANDROID,Y,2025-03-05,2026-08-27,4
CUST000278,DVC-936bd298e3,IOS,Y,2025-08-20,2026-08-25,6
CUST000278,DVC-b34aec9aac,ANDROID,N,2024-04-07,2026-07-26,36
CUST000279,DVC-0fe5a259dc,IOS,Y,2026-03-27,2026-08-25,6
CUST000279,DVC-0a9dfd332e,IOS,N,2025-10-22,2026-03-23,161
CUST000279,DVC-4b30852bca,IOS,N,2024-09-16,2026-06-19,73
CUST000280,DVC-c66059970a,ANDROID,Y,2024-11-11,2026-08-26,5
CUST000281,DVC-d88e7abaf4,IOS,Y,2026-06-10,2026-08-27,4
CUST000281,DVC-429ca5fb52,IOS,N,2026-03-06,2026-06-14,78
CUST000282,DVC-55ad9569ef,WEB,Y,2026-07-09,2026-08-30,1
CUST000282,DVC-cd31e62c98,WEB,N,2026-04-04,2026-08-14,17
CUST000283,DVC-2761c5dd3e,WEB,Y,2024-07-26,2026-08-28,3
CUST000283,DVC-cb3afe1db4,ANDROID,N,2026-04-01,2026-07-18,44
CUST000283,DVC-46603d8864,ANDROID,N,2025-02-05,2026-07-14,48
CUST000284,DVC-f3a858485d,ANDROID,Y,2026-07-20,2026-08-31,0
CUST000285,DVC-c76851947f,ANDROID,Y,2025-08-07,2026-08-31,0
CUST000285,DVC-c753db459e,ANDROID,N,2025-12-10,2026-08-18,13
CUST000285,DVC-2a149e9200,ANDROID,N,2024-05-07,2026-06-28,64
CUST000286,DVC-e78ed2cb97,ANDROID,Y,2025-03-14,2026-08-30,1
CUST000286,DVC-8e11a6177e,ANDROID,N,2024-07-16,2026-08-21,10
CUST000287,DVC-f89ff4f7d9,IOS,Y,2025-06-25,2026-08-31,0
CUST000288,DVC-b17d9d4242,ANDROID,Y,2025-12-18,2026-08-28,3
CUST000288,DVC-95e5dc90fc,ANDROID,N,2025-07-20,2026-07-17,45
CUST000289,DVC-f19055d3f6,ANDROID,Y,2026-01-27,2026-08-31,0
CUST000289,DVC-54d1217366,ANDROID,N,2025-08-13,2026-07-11,51
CUST000290,DVC-3f1f4fd41d,ANDROID,Y,2026-06-24,2026-08-31,0
CUST000290,DVC-cb4b714337,IOS,N,2026-03-01,2025-11-03,301
CUST000291,DVC-5fe9f0378c,IOS,Y,2025-06-17,2026-08-30,1
CUST000292,DVC-f4108c8252,WEB,Y,2025-09-18,2026-08-28,3
CUST000293,DVC-7a965d3768,WEB,Y,2025-01-16,2026-08-27,4
CUST000294,DVC-a8461f2ab0,ANDROID,Y,2025-05-12,2026-08-27,4
CUST000295,DVC-25fca93a26,WEB,Y,2025-07-24,2026-08-28,3
CUST000295,DVC-09aff10eb9,ANDROID,N,2025-07-05,2026-08-14,17
CUST000296,DVC-1e3ec9df30,ANDROID,Y,2026-01-22,2026-08-29,2
CUST000297,DVC-c5a57d64d4,ANDROID,Y,2025-12-13,2026-08-27,4
CUST000298,DVC-6f66d6600d,ANDROID,Y,2026-05-05,2026-08-26,5
CUST000299,DVC-013afc3641,ANDROID,Y,2024-05-24,2026-08-27,4
CUST000299,DVC-a9a0f8762e,ANDROID,N,2024-05-19,2026-08-23,8
CUST000300,DVC-0f5d850a74,IOS,Y,2026-04-06,2026-08-29,2
CUST000300,DVC-eba78e7c50,ANDROID,N,2026-05-02,2026-07-14,48
CUST000301,DVC-1f7069dfc6,ANDROID,Y,2026-05-12,2026-08-29,2
CUST000301,DVC-cc7e0cf851,ANDROID,N,2024-06-05,2026-08-13,18
CUST000302,DVC-c7d7f3b0d5,IOS,Y,2025-10-01,2026-08-25,6
CUST000303,DVC-82816bb0d9,ANDROID,Y,2025-03-26,2026-08-30,1
CUST000303,DVC-757cf6ccf3,IOS,N,2024-05-17,2026-08-01,30
CUST000304,DVC-87e3472154,WEB,Y,2026-02-25,2026-08-26,5
CUST000305,DVC-90bdec04a3,ANDROID,Y,2024-12-05,2026-08-30,1
CUST000306,DVC-f4d52b0206,ANDROID,Y,2025-07-20,2026-08-30,1
CUST000306,DVC-ff9816da8f,IOS,N,2024-12-05,2026-08-18,13
CUST000307,DVC-8df6022648,ANDROID,Y,2026-07-09,2026-08-28,3
CUST000307,DVC-61a299ae2a,ANDROID,N,2026-05-24,2026-08-26,5
CUST000308,DVC-295f47770b,ANDROID,Y,2024-03-17,2026-08-28,3
CUST000309,DVC-89ce0a7a73,WEB,Y,2025-05-05,2026-08-27,4
CUST000310,DVC-543fe508f9,IOS,Y,2026-07-14,2026-08-31,0
CUST000310,DVC-7e42250bf3,ANDROID,N,2026-04-10,2026-08-11,20
CUST000311,DVC-a1827343d7,ANDROID,Y,2024-06-13,2026-08-27,4
CUST000312,DVC-8da626766b,WEB,Y,2024-08-24,2026-08-30,1
CUST000313,DVC-795939562b,ANDROID,Y,2025-10-25,2026-08-29,2
CUST000313,DVC-f76c8de4f2,ANDROID,N,2024-04-01,2026-08-10,21
CUST000314,DVC-1f54da7542,IOS,Y,2026-03-29,2026-08-25,6
CUST000315,DVC-b4841bf70d,ANDROID,Y,2024-03-21,2026-08-27,4
CUST000316,DVC-6a281abf7a,ANDROID,Y,2026-06-30,2026-08-31,0
CUST000317,DVC-236946ca72,ANDROID,Y,2025-03-06,2026-08-30,1
CUST000317,DVC-44ce8b28c4,ANDROID,N,2025-04-15,2026-08-22,9
CUST000317,DVC-2388d89dff,ANDROID,N,2024-03-25,2026-06-30,62
CUST000318,DVC-f28214e6df,ANDROID,Y,2025-05-08,2026-08-31,0
CUST000319,DVC-4507f94fd6,ANDROID,Y,2025-08-03,2026-08-25,6
CUST000320,DVC-05f8ee3cf6,IOS,Y,2025-02-19,2026-08-25,6
CUST000321,DVC-87ebaa863c,IOS,Y,2025-07-18,2026-08-28,3
CUST000322,DVC-464204cc96,IOS,Y,2024-07-05,2026-08-29,2
CUST000323,DVC-a7ba32ade4,ANDROID,Y,2024-04-14,2026-08-31,0
CUST000324,DVC-df5e86e959,IOS,Y,2025-12-27,2026-08-29,2
CUST000324,DVC-3205fa8094,ANDROID,N,2024-12-22,2026-08-25,6
CUST000325,DVC-4545d1ae91,ANDROID,Y,2024-05-08,2026-08-28,3
CUST000326,DVC-0d87a747e6,IOS,Y,2024-05-27,2026-08-29,2
CUST000326,DVC-b8618886c9,ANDROID,N,2025-12-17,2026-08-21,10
CUST000326,DVC-2ea5335af2,ANDROID,N,2024-06-11,2026-07-04,58
CUST000327,DVC-f526b8d1a3,ANDROID,Y,2025-10-30,2026-08-31,0
CUST000328,DVC-44a67588a5,ANDROID,Y,2026-03-15,2026-08-26,5
CUST000329,DVC-d484575e07,ANDROID,Y,2025-08-29,2026-08-30,1
CUST000330,DVC-f7a83d7cec,WEB,Y,2025-06-19,2026-08-29,2
CUST000331,DVC-760889b47a,ANDROID,Y,2024-10-19,2026-08-31,0
CUST000331,DVC-8359202e5d,ANDROID,N,2024-07-22,2026-08-05,26
CUST000332,DVC-8feb43bbef,ANDROID,Y,2026-01-02,2026-08-28,3
CUST000332,DVC-d4f9316795,ANDROID,N,2025-03-25,2026-06-12,80
CUST000332,DVC-eec7df8cf5,ANDROID,N,2026-01-04,2026-08-07,24
CUST000333,DVC-4b0c946e21,WEB,Y,2026-07-17,2026-08-31,0
CUST000334,DVC-1ea63a7957,ANDROID,Y,2025-09-06,2026-08-27,4
CUST000334,DVC-e5565648d2,ANDROID,N,2024-09-13,2026-07-02,60
CUST000335,DVC-3be3c434cf,ANDROID,Y,2024-12-03,2026-08-27,4
CUST000336,DVC-78a61e1473,IOS,Y,2024-09-06,2026-08-30,1
CUST000336,DVC-a9e509070a,ANDROID,N,2025-02-27,2025-12-16,258
CUST000337,DVC-6cb5cdea56,ANDROID,Y,2024-03-25,2026-08-27,4
CUST000338,DVC-efd16c065f,IOS,Y,2026-04-05,2026-08-26,5
CUST000339,DVC-d45b34c1c5,IOS,Y,2025-05-19,2026-08-30,1
CUST000340,DVC-db4eb87df6,ANDROID,Y,2026-05-10,2026-08-30,1
CUST000341,DVC-4cdc8b28e0,ANDROID,Y,2026-01-12,2026-08-25,6
CUST000342,DVC-9bbd1fff7d,WEB,Y,2025-09-27,2026-08-29,2
CUST000342,DVC-f3da191d2e,IOS,N,2026-05-02,2026-07-17,45
CUST000343,DVC-25c80a8839,ANDROID,Y,2026-04-22,2026-08-25,6
CUST000344,DVC-9fdf9469ac,ANDROID,Y,2025-11-29,2026-08-27,4
CUST000344,DVC-301b42da20,IOS,N,2025-07-13,2026-06-17,75
CUST000345,DVC-001f055877,ANDROID,Y,2025-06-08,2026-08-25,6
CUST000345,DVC-cf6a525464,IOS,N,2025-01-22,2026-08-13,18
CUST000346,DVC-07cc62a6e9,ANDROID,Y,2026-03-14,2026-08-26,5
CUST000346,DVC-af4ae748f0,IOS,N,2026-01-06,2026-08-06,25
CUST000347,DVC-be270de5a3,ANDROID,Y,2026-05-22,2026-08-30,1
CUST000348,DVC-1e482e7b80,ANDROID,Y,2025-08-07,2026-08-28,3
CUST000349,DVC-d252aa205c,ANDROID,Y,2024-07-16,2026-08-25,6
CUST000349,DVC-56f674acfd,ANDROID,N,2024-10-26,2026-07-21,41
CUST000350,DVC-5e619b4fbc,IOS,Y,2025-11-06,2026-08-31,0
CUST000351,DVC-20e67274c0,ANDROID,Y,2025-02-24,2026-08-27,4
CUST000352,DVC-63ca1be1a8,ANDROID,Y,2025-12-22,2026-08-25,6
CUST000352,DVC-4670ebf6ff,ANDROID,N,2025-10-08,2026-08-01,30
CUST000352,DVC-7116db5974,ANDROID,N,2025-12-14,2026-06-21,71
CUST000353,DVC-e3bf3fcd73,IOS,Y,2024-11-23,2026-08-26,5
CUST000353,DVC-0dfee6eda9,ANDROID,N,2024-06-14,2026-08-21,10
CUST000354,DVC-2c67ab643f,ANDROID,Y,2024-10-10,2026-08-31,0
CUST000355,DVC-033b28a212,WEB,Y,2026-07-09,2026-08-29,2
CUST000356,DVC-dce1c5fa19,ANDROID,Y,2024-10-12,2026-08-31,0
CUST000357,DVC-2c068c21b0,IOS,Y,2025-11-04,2026-08-27,4
CUST000357,DVC-c1e8d9d0dd,ANDROID,N,2026-01-13,2026-08-23,8
CUST000358,DVC-0fac5fc4e7,ANDROID,Y,2026-06-30,2026-08-26,5
CUST000359,DVC-a441fc28e9,ANDROID,Y,2025-06-13,2026-08-30,1
CUST000359,DVC-8982eda13a,ANDROID,N,2025-10-09,2026-07-26,36
CUST000360,DVC-cea5fb72fc,ANDROID,Y,2026-03-03,2026-08-31,0
CUST000361,DVC-603a45b7fd,WEB,Y,2024-08-19,2026-08-26,5
CUST000362,DVC-77784354f8,ANDROID,Y,2026-06-23,2026-08-28,3
CUST000362,DVC-e038d3fe38,IOS,N,2025-10-06,2026-05-16,107
CUST000363,DVC-8a373b8e86,ANDROID,Y,2026-03-29,2026-08-26,5
CUST000363,DVC-4fefedeaba,ANDROID,N,2025-10-15,2026-07-25,37
CUST000364,DVC-01303b3821,ANDROID,Y,2024-04-13,2026-08-30,1
CUST000364,DVC-4a93086f4b,IOS,N,2025-01-08,2026-08-30,1
CUST000365,DVC-78227f50e7,IOS,Y,2024-10-27,2026-08-26,5
CUST000365,DVC-e84cd918d5,WEB,N,2025-04-08,2026-07-14,48
CUST000365,DVC-74c27f2114,ANDROID,N,2025-10-07,2025-12-18,256
CUST000366,DVC-d4aad53b98,ANDROID,Y,2024-08-03,2026-08-31,0
CUST000366,DVC-16c882bc33,ANDROID,N,2025-04-02,2026-07-26,36
CUST000367,DVC-11152a183c,IOS,Y,2024-12-06,2026-08-26,5
CUST000368,DVC-19388be8d3,ANDROID,Y,2026-01-12,2026-08-26,5
CUST000369,DVC-700dfad8bb,ANDROID,Y,2024-12-02,2026-08-29,2
CUST000369,DVC-77b0290602,IOS,N,2025-10-17,2026-06-25,67
CUST000369,DVC-c1b0e59ff8,ANDROID,N,2025-01-01,2026-07-21,41
CUST000370,DVC-dab998475e,WEB,Y,2026-02-03,2026-08-25,6
CUST000370,DVC-1c188fa508,ANDROID,N,2026-01-07,2026-07-08,54
CUST000371,DVC-5dd25719ae,WEB,Y,2026-02-26,2026-08-26,5
CUST000372,DVC-8b90f5f749,IOS,Y,2026-03-29,2026-08-29,2
CUST000373,DVC-26aac2de7a,ANDROID,Y,2025-04-18,2026-08-29,2
CUST000373,DVC-7aa4f03fec,ANDROID,N,2025-04-25,2026-07-11,51
CUST000374,DVC-b578245589,IOS,Y,2024-11-29,2026-08-29,2
CUST000374,DVC-596cfbf3c0,ANDROID,N,2026-02-19,2026-06-16,76
CUST000375,DVC-0c71daa1c3,ANDROID,Y,2024-12-14,2026-08-25,6
CUST000376,DVC-141e9749d2,ANDROID,Y,2026-06-08,2026-08-27,4
CUST000377,DVC-54842cdc2a,IOS,Y,2025-12-10,2026-08-25,6
CUST000378,DVC-2a49979cba,ANDROID,Y,2026-03-30,2026-08-27,4
CUST000379,DVC-78b9681653,WEB,Y,2026-06-13,2026-08-31,0
CUST000380,DVC-1ecc94d5be,WEB,Y,2025-08-13,2026-08-26,5
CUST000380,DVC-97362e4ccb,ANDROID,N,2025-10-04,2026-07-01,61
CUST000381,DVC-2904450b69,ANDROID,Y,2024-05-08,2026-08-28,3
CUST000382,DVC-ef1bad9b96,ANDROID,Y,2026-04-02,2026-08-28,3
CUST000383,DVC-abc291e809,ANDROID,Y,2025-03-24,2026-08-30,1
CUST000384,DVC-5ca1e626cc,ANDROID,Y,2024-10-26,2026-08-31,0
CUST000385,DVC-db873bc4f2,ANDROID,Y,2026-03-13,2026-08-31,0
CUST000386,DVC-0e339fceee,ANDROID,Y,2026-02-18,2026-08-31,0
CUST000387,DVC-0fafe44533,ANDROID,Y,2025-07-05,2026-08-26,5
CUST000387,DVC-f36bafd8ff,ANDROID,N,2024-10-09,2026-07-24,38
CUST000388,DVC-14f4df1a12,ANDROID,Y,2026-01-26,2026-08-25,6
CUST000388,DVC-041b343e7d,IOS,N,2025-07-26,2026-06-22,70
CUST000388,DVC-84a4c28981,IOS,N,2024-01-28,2026-07-12,50
CUST000389,DVC-c38536d5ef,ANDROID,Y,2026-05-06,2026-08-26,5
CUST000389,DVC-47649ea459,ANDROID,N,2026-04-15,2026-07-12,50
CUST000390,DVC-50684209b3,IOS,Y,2026-06-20,2026-08-26,5
CUST000391,DVC-491f660913,ANDROID,Y,2025-10-31,2026-08-28,3
CUST000391,DVC-ab5474bfec,WEB,N,2024-07-14,2026-08-13,18
CUST000392,DVC-836416c945,ANDROID,Y,2025-08-15,2026-08-30,1
CUST000392,DVC-5241061d7b,ANDROID,N,2025-03-30,2026-08-24,7
CUST000393,DVC-68cb9a37b8,IOS,Y,2026-04-03,2026-08-26,5
CUST000393,DVC-70d66262ba,ANDROID,N,2026-01-17,2026-08-27,4
CUST000394,DVC-6a2c33917b,IOS,Y,2025-01-19,2026-08-26,5
CUST000394,DVC-817e9200d6,ANDROID,N,2025-05-21,2026-08-17,14
CUST000395,DVC-49b8904c7f,ANDROID,Y,2026-01-11,2026-08-26,5
CUST000396,DVC-d3ac2b439f,ANDROID,Y,2026-06-12,2026-08-29,2
CUST000397,DVC-8cb9378bb9,ANDROID,Y,2024-04-21,2026-08-27,4
CUST000398,DVC-b5bc1b8797,ANDROID,Y,2024-10-21,2026-08-29,2
CUST000398,DVC-4ba374de0a,ANDROID,N,2024-02-26,2026-07-14,48
CUST000399,DVC-5f725529ca,ANDROID,Y,2025-05-21,2026-08-28,3
CUST000399,DVC-2c36be05a8,ANDROID,N,2026-04-03,2026-08-26,5
CUST000400,DVC-b10a17fa52,IOS,Y,2026-03-18,2026-08-30,1
CUST000400,DVC-d07978e07e,WEB,N,2026-02-13,2026-06-28,64
CUST000401,DVC-5357399df0,ANDROID,Y,2025-10-18,2026-08-26,5
CUST000401,DVC-8dbae010b1,ANDROID,N,2025-10-09,2026-07-02,60
CUST000401,DVC-2706638d5d,IOS,N,2025-08-30,2026-06-26,66
CUST000402,DVC-8d4ad600ba,IOS,Y,2025-06-29,2026-08-28,3
CUST000402,DVC-dc5ed059ab,ANDROID,N,2024-10-10,2026-07-14,48
CUST000402,DVC-fba52b2f08,ANDROID,N,2024-05-19,2026-07-14,48
CUST000403,DVC-ee6f38b5e9,ANDROID,Y,2026-02-21,2026-08-25,6
CUST000404,DVC-31bbb67ff4,ANDROID,Y,2025-02-21,2026-08-25,6
CUST000405,DVC-1668974503,WEB,Y,2025-02-08,2026-08-30,1
CUST000406,DVC-bb225c1761,IOS,Y,2025-10-08,2026-08-29,2
CUST000407,DVC-ce8fa6e6d3,ANDROID,Y,2026-06-17,2026-08-26,5
CUST000407,DVC-6fc99eb43e,ANDROID,N,2024-09-26,2026-08-20,11
CUST000408,DVC-a0564d8831,ANDROID,Y,2025-09-25,2026-08-25,6
CUST000408,DVC-569413d954,ANDROID,N,2024-05-01,2026-07-16,46
CUST000409,DVC-ccbdae1013,ANDROID,Y,2026-03-14,2026-08-25,6
CUST000410,DVC-856be78103,IOS,Y,2024-08-22,2026-08-29,2
CUST000411,DVC-236076341d,IOS,Y,2026-01-20,2026-08-29,2
CUST000411,DVC-d310d108be,ANDROID,N,2025-05-05,2026-07-18,44
CUST000412,DVC-cab49aafc3,ANDROID,Y,2024-07-24,2026-08-25,6
CUST000412,DVC-5a43fc4058,IOS,N,2025-08-22,2025-12-15,259
CUST000412,DVC-c3bf92c25c,ANDROID,N,2025-11-15,2026-08-25,6
CUST000413,DVC-4460d422ae,ANDROID,Y,2024-04-18,2026-08-29,2
CUST000413,DVC-e525a24e70,IOS,N,2026-07-05,2026-08-10,21
CUST000414,DVC-8694452a4c,IOS,Y,2025-07-22,2026-08-26,5
CUST000414,DVC-7ac7610205,IOS,N,2025-09-12,2026-08-20,11
CUST000414,DVC-4faa2284dc,WEB,N,2024-06-17,2026-07-04,58
CUST000415,DVC-7be7ece74e,ANDROID,Y,2026-06-13,2026-08-30,1
CUST000415,DVC-13797e2374,ANDROID,N,2026-05-01,2026-06-19,73
CUST000415,DVC-7ab6ddec64,ANDROID,N,2026-05-01,2026-06-22,70
CUST000416,DVC-2330382c01,WEB,Y,2024-10-17,2026-08-25,6
CUST000417,DVC-cf1a87220a,ANDROID,Y,2026-05-27,2026-08-27,4
CUST000418,DVC-5632cdefbe,IOS,Y,2026-07-09,2026-08-26,5
CUST000419,DVC-fbf7d3504d,ANDROID,Y,2024-07-22,2026-08-29,2
CUST000419,DVC-079e7f2b63,ANDROID,N,2025-01-10,2026-07-14,48
CUST000419,DVC-91743b3700,ANDROID,N,2026-06-27,2026-08-15,16
CUST000420,DVC-24231d01d4,ANDROID,Y,2025-05-18,2026-08-31,0
CUST000421,DVC-af44fac8ad,ANDROID,Y,2026-07-25,2026-08-25,6
CUST000422,DVC-d770a7e85a,ANDROID,Y,2025-06-16,2026-08-30,1
CUST000422,DVC-833935b306,ANDROID,N,2025-09-17,2026-04-07,146
CUST000423,DVC-adafec5a33,IOS,Y,2024-10-22,2026-08-26,5
CUST000424,DVC-536b540893,WEB,Y,2024-08-15,2026-08-26,5
CUST000425,DVC-0a12a07778,ANDROID,Y,2025-03-05,2026-08-29,2
CUST000426,DVC-a6b83d5653,IOS,Y,2026-04-03,2026-08-31,0
CUST000426,DVC-d00d97ed4f,ANDROID,N,2026-04-13,2026-08-09,22
CUST000427,DVC-4c61ce67d0,ANDROID,Y,2026-05-24,2026-08-27,4
CUST000428,DVC-a6e3974ddf,IOS,Y,2025-10-19,2026-08-28,3
CUST000428,DVC-9a38c85281,ANDROID,N,2025-07-27,2026-07-25,37
CUST000428,DVC-baab5a0a0b,ANDROID,N,2025-08-18,2026-07-08,54
CUST000429,DVC-c91bf6df4a,WEB,Y,2025-07-15,2026-08-28,3
CUST000429,DVC-450806152b,ANDROID,N,2024-07-30,2026-07-13,49
CUST000430,DVC-089f56a068,IOS,Y,2024-04-04,2026-08-29,2
CUST000431,DVC-64e5032907,ANDROID,Y,2025-04-28,2026-08-26,5
CUST000432,DVC-72a89247a0,ANDROID,Y,2024-06-29,2026-08-25,6
CUST000433,DVC-09f98ac661,ANDROID,Y,2024-12-02,2026-08-27,4
